energy,n,m,edges,weights,graph_hash,graph_type
12.496192900971826,14,21,"[(0, 1), (0, 2), (0, 3), (1, 9), (1, 11), (2, 10), (2, 12), (3, 8), (3, 13), (4, 11), (4, 12), (4, 13), (5, 7), (5, 10), (5, 13), (6, 7), (6, 9), (6, 12), (7, 11), (8, 9), (8, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d106aae3c907d0598cb1947ef755bab47157ac590c987f4ad76ea1eadb8479f0,hog
12.140047291335856,14,21,"[(0, 1), (0, 2), (0, 3), (1, 9), (1, 13), (2, 11), (2, 12), (3, 8), (3, 10), (4, 10), (4, 12), (4, 13), (5, 7), (5, 11), (5, 13), (6, 7), (6, 8), (6, 9), (7, 12), (8, 11), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",647512dff7150e1b3f4bc05ad7100c00318c49b608c9bba67e5957f14f18f671,hog
12.225775190136398,14,21,"[(0, 1), (0, 2), (0, 3), (1, 8), (1, 11), (2, 9), (2, 13), (3, 10), (3, 12), (4, 6), (4, 11), (4, 13), (5, 7), (5, 11), (5, 12), (6, 9), (6, 12), (7, 10), (7, 13), (8, 9), (8, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3a09c605a5b99ba91adf66ff9ebd74296233cfd09508cea966997c63619e1c78,hog
8.000000000000009,9,14,"[(0, 7), (0, 8), (1, 7), (1, 8), (2, 7), (2, 8), (3, 7), (3, 8), (4, 7), (4, 8), (5, 7), (5, 8), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",526e4eb8df8d249162a50820c9d19c126d1120d0da8ada3187e6c874e863aa63,hog
5.592366185521048,7,9,"[(0, 4), (0, 6), (1, 5), (1, 6), (2, 5), (2, 6), (3, 4), (3, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2b7826d815f90009bde76763bdd84c6b12c953baa95a11ea288c9fec137970d1,hog
7.972932591007373,10,12,"[(0, 1), (0, 8), (1, 9), (2, 5), (2, 9), (3, 6), (3, 9), (4, 7), (4, 9), (5, 8), (6, 8), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",510a3b95cc5eaecc320cabfa43ab89b15d2cbb49e2aaaf6449702ba8b7f006d0,hog
5.829615260827796,11,10,"[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 9), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a58f5a0bc7e098e64aa2538f7eaa34c425c9e17b4dab663f2d5d4159a589a336,hog
8.912853157150703,11,15,"[(0, 6), (0, 10), (1, 6), (1, 10), (2, 7), (2, 10), (3, 7), (3, 10), (4, 9), (4, 10), (5, 8), (5, 10), (6, 8), (7, 9), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",84b06314237b3bdf79c9163312daee3da88777f1c2f333ba20393e8b9af88d9a,hog
11.136088746318643,13,20,"[(0, 8), (0, 12), (1, 8), (1, 12), (2, 11), (2, 12), (3, 11), (3, 12), (4, 9), (4, 12), (5, 10), (5, 12), (6, 10), (6, 12), (7, 9), (7, 12), (8, 9), (8, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f257233272f000f2bf21ab02735dee7338700422118091e83457d39a775eb257,hog
7.718849140057754,10,12,"[(0, 1), (0, 3), (1, 7), (2, 4), (2, 6), (3, 9), (4, 8), (5, 6), (5, 7), (6, 9), (7, 8), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",79c9f8baa294a1e7bd282f7d32d2c08cba8aad513ba79a850e2fad7b7a2219fb,hog
5.798320810246664,8,9,"[(0, 2), (0, 4), (1, 3), (1, 5), (2, 6), (3, 7), (4, 7), (5, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",51190648f9d20f68b875d590319fe077796b76bbedda70c1856f6e9ffa093dac,hog
10.333816452567865,12,16,"[(0, 4), (0, 5), (1, 8), (1, 10), (2, 9), (2, 11), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 11), (7, 9), (7, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8ba9ae6821260773d4c74df44a8b6806e195a4de0bf1f8253fa27e388ef773a5,hog
12.607137972879865,14,21,"[(0, 1), (0, 2), (0, 3), (1, 9), (1, 11), (2, 10), (2, 13), (3, 8), (3, 12), (4, 9), (4, 11), (4, 12), (5, 7), (5, 10), (5, 13), (6, 7), (6, 12), (6, 13), (7, 11), (8, 9), (8, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",64e4248d516830875a4655888ba7e7e90c78e8e54e47648ae38229ba661d0c0a,hog
12.440219869781606,12,20,"[(0, 1), (0, 8), (0, 9), (1, 10), (1, 11), (2, 5), (2, 8), (2, 9), (3, 6), (3, 8), (3, 9), (4, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 10), (6, 11), (7, 10), (7, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",58c47a5bb003519b611fe8f0661bfa0f91cb718d2caf1b13eab14f0b9ae44df3,hog
15.184954971856794,14,25,"[(0, 1), (0, 10), (0, 11), (1, 12), (1, 13), (2, 6), (2, 10), (2, 11), (3, 7), (3, 10), (3, 11), (4, 8), (4, 10), (4, 11), (5, 9), (5, 10), (5, 11), (6, 12), (6, 13), (7, 12), (7, 13), (8, 12), (8, 13), (9, 12), (9, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b08b628ee1fc8a1343b1090e8b1c807e59077b8dc797ad5e60af747741b44800,hog
6.174173109045101,8,10,"[(0, 1), (0, 6), (1, 7), (2, 3), (2, 7), (3, 6), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",47a5e6915123edd556b232cee0c035289716d66876aa0693d07133a1522bdc24,hog
7.7573792884783455,10,12,"[(0, 6), (0, 9), (1, 6), (1, 9), (2, 7), (2, 9), (3, 8), (3, 9), (4, 8), (4, 9), (5, 7), (5, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",13561ffd54f09fae64723fee9ca78d793884a9b2c9a5afd3e6d3d76de44a2912,hog
5.550211152012665,9,8,"[(0, 8), (1, 8), (2, 5), (3, 6), (4, 7), (5, 8), (6, 8), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",94f3743829c2ac8a5fe38e5b44db638149aa4180cf90c5e05d8a1ce6aac33857,hog
8.784823503689815,10,14,"[(0, 4), (0, 8), (1, 5), (1, 9), (2, 4), (2, 9), (3, 5), (3, 8), (4, 7), (5, 6), (6, 8), (6, 9), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d226dfa26f604ecaca6c126f23d3d5ddf15ffcf0f6f63836362d4b457b834c35,hog
13.899090047596657,12,23,"[(0, 6), (0, 7), (1, 8), (1, 9), (2, 4), (2, 11), (3, 5), (3, 10), (4, 6), (4, 7), (4, 10), (5, 8), (5, 9), (5, 11), (6, 8), (6, 9), (6, 11), (7, 8), (7, 9), (7, 11), (8, 10), (9, 10), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0179dc2a0baf4cf8161f7cf81b6cdb93df38d3511f896030d7d0dd43ca0601fc,hog
4.956563348925898,8,8,"[(0, 6), (1, 7), (2, 7), (3, 6), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5efda3680bcca1ef50976d05fab129e09304736371bbbd437cb6d9a230446e00,hog
5.150014605839736,7,8,"[(0, 1), (0, 2), (1, 5), (2, 6), (3, 4), (3, 5), (4, 6), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",78a29ac825b2d2b6fd23a628d697f0aa37950a9f34ea5d6f1af298b0c3749ab9,hog
5.592582720643354,7,9,"[(0, 3), (0, 4), (1, 2), (1, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d6259f650153a02d81346a34fd1523deb463b1107a78022d69b9df4cff0dc6ab,hog
6.195892231841947,8,9,"[(0, 1), (0, 4), (1, 5), (2, 3), (2, 7), (3, 6), (4, 6), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",c51efcafc94003c9836bb50e15dc8472862ae3c46714dc5e5768784cdc60de62,hog
10.084463113074623,12,16,"[(0, 9), (0, 11), (1, 9), (1, 11), (2, 8), (2, 11), (3, 9), (3, 10), (4, 8), (4, 10), (5, 6), (5, 7), (6, 10), (6, 11), (7, 8), (7, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",84e2d52fdcf9a5059e336f50247c03135b881ad7e1ad620a97f3eb3551b79a51,hog
7.858070039436905,12,11,"[(0, 7), (1, 6), (2, 9), (3, 8), (4, 8), (4, 10), (5, 9), (5, 11), (6, 11), (7, 10), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f18706b0812c92127ff5cf03980662734c162bdc10d67c5b873caf7e2b0c3c01,hog
7.649489803086197,12,11,"[(0, 7), (1, 8), (2, 9), (3, 10), (4, 8), (4, 11), (5, 9), (5, 11), (6, 10), (6, 11), (7, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",411dfc64316ef45b803ea9e3077c7d3ec818e209fbe0c49cd603588051f9abd9,hog
19.216426606984047,14,35,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 10), (1, 11), (1, 12), (1, 13), (2, 6), (2, 8), (2, 10), (2, 12), (3, 7), (3, 9), (3, 11), (3, 13), (4, 9), (4, 11), (4, 12), (4, 13), (5, 8), (5, 10), (5, 12), (5, 13), (6, 7), (6, 9), (6, 11), (6, 13), (7, 8), (7, 10), (7, 12), (8, 9), (8, 11), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4c5d5e92de2a8728f83f3f3c84d4f19b5a55495141636c11af27d3d9230b46b3,hog
6.32788287071139,12,11,"[(0, 11), (1, 11), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 10), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",72635dcd69d47b1b844cdf860463eb7df94e29a926dec454706feca9620365d8,hog
4.402255788644287,8,7,"[(0, 7), (1, 7), (2, 7), (3, 7), (4, 6), (5, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",e9febcd68e9ba23c62715068ba4a224d5391317266623387cd40aba2c09a26ab,hog
4.690531617191808,8,7,"[(0, 7), (1, 7), (2, 7), (3, 5), (4, 6), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",931680972ebd0db03b0fc3ba21ce4096305af6b7d9077deaeb4e885326e50ab9,hog
4.709148555089111,8,7,"[(0, 7), (1, 7), (2, 7), (3, 5), (4, 6), (5, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ddab0014a648c55526323f011dd04f7fe05609bdafec7f1c5d94bb70fcfbd654,hog
4.840256488757347,8,7,"[(0, 6), (1, 6), (2, 4), (3, 5), (4, 7), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9167c84c7f7a061d5543e65856a978676806e4076b1c01dfeb7fbcbe93c85d9b,hog
4.794625247260666,8,7,"[(0, 7), (1, 6), (2, 6), (3, 4), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",90723deed3418cb8bd4b38635f018dfceecd3cea8546bb778ada154ddb343e0c,hog
11.002566997113465,12,18,"[(0, 1), (0, 2), (0, 3), (1, 10), (1, 11), (2, 9), (2, 11), (3, 7), (3, 8), (4, 6), (4, 7), (4, 10), (5, 6), (5, 8), (5, 10), (6, 9), (7, 11), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0b4682e2b2629f1cab340c91c86905d17c29fe7ab171dd497cdb8ddbbf8c19b3,hog
6.382945410703117,7,10,"[(0, 5), (0, 6), (1, 5), (1, 6), (2, 3), (2, 4), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",19479ed12224ed3577d4432e973f1e0b4bdc70faa8fb50ccf20fd1583130bba6,hog
6.4151567230767474,7,10,"[(0, 4), (0, 6), (1, 5), (1, 6), (2, 4), (2, 5), (2, 6), (3, 4), (3, 5), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",eb82defa3f412c2eab5a06d24112a19393ac2e5f8ad9616996b7c1ada8b6e311,hog
7.0000000000000115,8,12,"[(0, 6), (0, 7), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7ad5efd9366186312f7b0c26e9e21eaebb255d1a71aa985fc87a7d7bc37db296,hog
7.364008259640947,8,12,"[(0, 6), (0, 7), (1, 6), (1, 7), (2, 6), (2, 7), (3, 4), (3, 5), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f88eb216efc7fefaec9a2eccc32fea2fd2f611db612b6eab13607b7eecb20a0e,hog
6.82641861030841,13,12,"[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",21acf10aefbe24947e6714a744bb907f7b759ecba3f0dba4f9f7857ea174a6be,hog
7.407616308554462,8,12,"[(0, 5), (0, 7), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4428f9e6bf7b0b6c96c316d96ef9fef212cf03809354929b5e9c721cd34a84da,hog
7.6457513110646005,8,12,"[(0, 4), (0, 5), (1, 4), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6c5b82ef17596f03f64cd8414216928e4d2591adbb7f2d71cf679e7a7e962d16,hog
7.726569284190418,8,12,"[(0, 6), (0, 7), (1, 3), (1, 5), (2, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f800f46e835a263661d838591b774dbf621d4717dcaa5e6860f0a9564dbb3bb6,hog
7.417446582538111,8,12,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",dc13521a53f72217d9d3f00f4c4e888ddf2622b234f538b42d8e4a9d4b523029,hog
7.767878647568172,8,12,"[(0, 4), (0, 7), (1, 5), (1, 6), (2, 3), (2, 4), (2, 7), (3, 5), (3, 6), (4, 6), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3ee8b52f9e26abbcf058420d771fcbc32b596b3b7055dc9cc81d59cb0776e920,hog
4.826179458139016,7,7,"[(0, 6), (1, 4), (2, 3), (2, 6), (3, 5), (4, 5), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d85e658d6bbe34169085a753437c034c6de57780ac8028af0fe4be069d9f6509,hog
5.3521998539545015,7,8,"[(0, 4), (1, 4), (1, 6), (2, 3), (2, 6), (3, 5), (4, 5), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3507554e5f3adb3a62c51322e0610909888be534e6ba709944d87be299a4d5db,hog
5.771122367858813,8,9,"[(0, 7), (1, 5), (2, 6), (2, 7), (3, 4), (3, 7), (4, 6), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",722eba3b908f74a01243ec9c5183352d65d13822f5fedc17ac1fd67aa7177250,hog
6.156062186638901,8,10,"[(0, 7), (1, 6), (1, 7), (2, 5), (2, 6), (3, 4), (3, 5), (4, 6), (4, 7), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8e95f43ee3dde1f1b8f18d7b266f699482d9ce0518a0f03cd0b822dc889b19c5,hog
4.723912748101652,8,7,"[(0, 7), (1, 7), (2, 7), (3, 5), (4, 6), (4, 7), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",bf4908abfacf34f70334f59a27be35ac2ed58b8db3c52b236c21032e1e187bb9,hog
7.325164825084473,14,13,"[(0, 13), (1, 13), (2, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 12), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",73af8c3a14a6da6a3cfefad64e3d06ec42ccc4ea16700a8b69fca270ffc1d487,hog
4.786149592870084,8,7,"[(0, 7), (1, 7), (2, 6), (3, 5), (4, 6), (4, 7), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",565676de5effeb5b910b1b0c95beb98a1a8937837794c732d2be88ea88d86166,hog
6.458125323513399,8,10,"[(0, 6), (1, 7), (2, 5), (2, 6), (3, 4), (3, 7), (4, 5), (4, 6), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",e1989a87af1a7c3741c9df45da7e621e7c630c7051a4dd0809d2653906ecb3ad,hog
6.857130706760682,9,11,"[(0, 8), (1, 7), (2, 3), (2, 7), (3, 5), (4, 6), (4, 8), (5, 6), (5, 8), (6, 7), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b85944ba4b5d007fd0de455f8a44ae48079aac795bf6125e66e8e4d7edd47c53,hog
10.166658651026623,12,18,"[(0, 8), (0, 10), (1, 8), (1, 11), (2, 9), (2, 10), (3, 9), (3, 11), (4, 6), (4, 7), (4, 8), (5, 6), (5, 7), (5, 9), (6, 10), (7, 11), (8, 9), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",aa8baff0601d12dc6e69aeb6f0c4a2d39b94a6be9b0f8f1059795cedcc43cf44,hog
11.659041766616058,14,21,"[(0, 7), (0, 8), (1, 9), (1, 11), (2, 9), (2, 10), (3, 10), (3, 13), (4, 11), (4, 12), (5, 7), (5, 13), (6, 8), (6, 12), (7, 10), (7, 12), (8, 11), (8, 13), (9, 12), (9, 13), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5daca53c5b7760af813f251cee96b515083810f4716ac5addaf8ebb2628f2e27,hog
15.268604224723212,15,29,"[(0, 1), (0, 2), (1, 10), (1, 11), (1, 14), (2, 9), (2, 12), (2, 13), (3, 6), (3, 7), (3, 8), (3, 11), (4, 5), (4, 7), (4, 8), (4, 12), (5, 6), (5, 9), (5, 11), (6, 10), (6, 12), (7, 9), (7, 10), (8, 13), (8, 14), (9, 14), (10, 13), (11, 13), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1fe6ec100fe8da3d11c9577fc02203886f62ebfde3370d6b7edf7056f54da689,hog
10.571893968043517,12,17,"[(0, 1), (0, 11), (1, 10), (2, 8), (2, 10), (3, 9), (3, 11), (4, 9), (4, 11), (5, 9), (5, 11), (6, 8), (6, 10), (7, 8), (7, 10), (8, 9), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",cceb019140211cbd28fa6b6cdeef89c359dc2e92cd90c3747d8482a7a201467b,hog
7.404546888223505,10,11,"[(0, 8), (0, 9), (1, 8), (1, 9), (2, 6), (2, 9), (3, 7), (3, 9), (4, 5), (4, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",acf7dd81e0d6f85d6acd157f9b6cd3f1cddee35f9c57015dddd73d2f89321ffe,hog
7.819171501269784,10,12,"[(0, 2), (0, 5), (1, 3), (1, 4), (2, 8), (3, 9), (4, 9), (5, 8), (6, 8), (6, 9), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f99491eae78bbe7f9d650a5d5d659479dfd17ef0f2c49d2408751931c8e77e47,hog
7.281433204577175,10,11,"[(0, 4), (0, 6), (1, 5), (1, 7), (2, 3), (2, 9), (3, 8), (4, 8), (5, 9), (6, 9), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5e9c313c2d26a4fa05d6bf4217f728edfd87d7abe70a52c0bcf70839440651e2,hog
7.82407925560709,15,14,"[(0, 14), (1, 14), (2, 14), (3, 14), (4, 14), (5, 14), (6, 14), (7, 14), (8, 14), (9, 14), (10, 14), (11, 14), (12, 13), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f028506c38a98fce401481d83614cc5cf5a32edf02f9bb57e923a12b2378185b,hog
6.607917064154347,9,10,"[(0, 2), (0, 5), (1, 2), (1, 6), (3, 4), (3, 8), (4, 7), (5, 7), (6, 8), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0e6fdb658d7e5a9ccbcf891fa44656d725089163a6bb935424b292ebe6c0fc75,hog
6.484397638766524,9,10,"[(0, 3), (0, 4), (1, 2), (1, 5), (2, 6), (3, 8), (4, 7), (5, 7), (6, 8), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",887765fd3742b9e5a95989db90f72f275b4b0c447fdb93e639d038bb1fee5307,hog
6.729418526905277,9,10,"[(0, 1), (0, 2), (1, 3), (2, 4), (3, 7), (4, 8), (5, 7), (5, 8), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",092116f6a32db11b1ca9d5b2d0a3dfa937b8654d1b24cb957fdacaf07b9124f3,hog
6.3807128376330935,9,10,"[(0, 1), (0, 4), (1, 5), (2, 3), (2, 8), (3, 7), (4, 7), (5, 8), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a8dc1fcc8468cb80e1cc3f6f0f2cdb3b2ac451ce4994712132cc39af2216cb9b,hog
6.6972518081455075,9,10,"[(0, 2), (0, 4), (1, 3), (1, 5), (2, 7), (3, 8), (4, 8), (5, 7), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",96652e22882d043c5b3ae3d257ac6157427b21fcd2b5497ac71a383a073060b9,hog
6.503440051952485,9,10,"[(0, 1), (0, 2), (1, 7), (2, 8), (3, 5), (3, 7), (4, 6), (4, 7), (5, 8), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ad3487e435d97a7de87f3b92ffb084349d12d6c7c13bf79ce7f325c19c564396,hog
